matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.title	matplotlib.pyplot.ylabel
matplotlib.pyplot.plot matplotlib.pyplot.title matplotlib.pyplot.ylabel	matplotlib.pyplot.xlabel
matplotlib.pyplot.title matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel	matplotlib.pyplot.legend
matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.legend	matplotlib.pyplot.show
matplotlib.pyplot.xlabel matplotlib.pyplot.legend matplotlib.pyplot.show	var30.writerow
matplotlib.pyplot.legend matplotlib.pyplot.show var30.writerow	var30.writerow
matplotlib.pyplot.show var30.writerow var30.writerow	numpy.save
var30.writerow var30.writerow numpy.save	numpy.save
var30.writerow numpy.save numpy.save	numpy.save
numpy.save numpy.save numpy.save	var22.append_0
numpy.save numpy.save var22.append_0	var22.append_1
numpy.save var22.append_0 var22.append_1	var22.append_2
var22.append_0 var22.append_1 var22.append_2	var34=var34.flatten
var22.append_1 var22.append_2 var34=var34.flatten	var30.writerow
var22.append_2 var34=var34.flatten var30.writerow	var34=var34.flatten
var34=var34.flatten var30.writerow var34=var34.flatten	var32.append_3
var30.writerow var34=var34.flatten var32.append_3	var30.writerow
var34=var34.flatten var32.append_3 var30.writerow	var32.append_4
var32.append_3 var30.writerow var32.append_4	var32.append_5
var2=pandas.read_csv var5.lr_find var5.fit	var5.unfreeze
var5.unfreeze var5.lr_find var5.fit	var7.plot_top_losses
var3.head var4.head var9.fit_one_cycle	var9.unfreeze
var4.head var9.fit_one_cycle var9.unfreeze	var9.fit_one_cycle
var9.fit_one_cycle var9.unfreeze var9.fit_one_cycle	var9.fit_one_cycle
var9.unfreeze var9.fit_one_cycle var9.fit_one_cycle	var8.append_0
var9.fit_one_cycle var9.fit_one_cycle var8.append_0	var4.to_csv
var4.show_batch var6=var5.lr_find var5.fit_one_cycle	var5.save
var5.unfreeze var6=var5.lr_find var5.fit_one_cycle	var5.save
var11.unfreeze var11.lr_find var11.fit_one_cycle	var11.load
var14=torchvision.transforms.Compose var15=torchvision.transforms.Compose var29=torch.nn.BCEWithLogitsLoss	var33.unfreeze
var33.unfreeze var33.freeze_to var33.kek_one_cycle	var33.plot_kek
var33.freeze_to var33.kek_one_cycle var33.plot_kek	var33.kek_one_cycle
var33.kek_one_cycle var33.plot_kek var33.kek_one_cycle	var33.plot_kek
var33.plot_kek var33.kek_one_cycle var33.plot_kek	var32=var33.predict_loader
matplotlib.pyplot.subplot matplotlib.pyplot.imshow var13=var12.flow	var14=var12.flow
matplotlib.pyplot.imshow var13=var12.flow var14=var12.flow	var17.compile
var13=var12.flow var14=var12.flow var17.compile	matplotlib.pyplot.figure
var2=var2.astype var3=var3.astype var5.add	var5.add_flatten
var3=var3.astype var5.add var5.add_flatten	var5.add_dense
var5.add var5.add_flatten var5.add_dense	var5.add_batchnormalization
var5.add_flatten var5.add_dense var5.add_batchnormalization	var5.add_activation
var5.add_dense var5.add_batchnormalization var5.add_activation	var5.add_dropout
var5.add_batchnormalization var5.add_activation var5.add_dropout	var5.add_dense
var5.add_activation var5.add_dropout var5.add_dense	var5.summary
var5.add_dropout var5.add_dense var5.summary	var5.compile
var5.add_dense var5.summary var5.compile	var13.fit
var5.summary var5.compile var13.fit	var14=var5.fit_generator
var5.compile var13.fit var14=var5.fit_generator	var15=var5.predict
var2=var0.flow_from_dataframe var3=pandas.read_csv var4.add_conv2d	var4.add_batchnormalization
var3=pandas.read_csv var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_maxpool2d
var4.add_batchnormalization var4.add_activation var4.add_maxpool2d	var4.add_conv2d
var4.add_activation var4.add_maxpool2d var4.add_conv2d	var4.add_batchnormalization
var4.add_maxpool2d var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_maxpool2d
var4.add_batchnormalization var4.add_activation var4.add_maxpool2d	var4.add_conv2d
var4.add_activation var4.add_maxpool2d var4.add_conv2d	var4.add_batchnormalization
var4.add_maxpool2d var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_conv2d
var4.add_batchnormalization var4.add_activation var4.add_conv2d	var4.add_batchnormalization
var4.add_activation var4.add_conv2d var4.add_batchnormalization	var4.add_activation
var4.add_conv2d var4.add_batchnormalization var4.add_activation	var4.add_maxpool2d
var4.add_batchnormalization var4.add_activation var4.add_maxpool2d	var4.add_globalaveragepooling2d
var4.add_activation var4.add_maxpool2d var4.add_globalaveragepooling2d	var4.add_dense
var4.add_maxpool2d var4.add_globalaveragepooling2d var4.add_dense	var4.compile
var2=var2.astype var3=var3.astype var11.summary	var11.compile
var3=var3.astype var11.summary var11.compile	var19.fit
var11.summary var11.compile var19.fit	var20=var11.fit_generator
var11.compile var19.fit var20=var11.fit_generator	var21=var11.predict
var1=pandas.read_csv var2=pandas.read_csv var6.fit_one_cycle	var2.to_csv
var2=pandas.read_csv var2.tail var8.compile	var13.compile
var2.tail var8.compile var13.compile	var14.add_dense
var8.compile var13.compile var14.add_dense	var14.add_leakyrelu
var13.compile var14.add_dense var14.add_leakyrelu	var14.add_dense
var14.add_dense var14.add_leakyrelu var14.add_dense	var14.add_reshape
var14.add_leakyrelu var14.add_dense var14.add_reshape	var14.add_flatten
var14.add_dense var14.add_reshape var14.add_flatten	var14.add_dense
var14.add_reshape var14.add_flatten var14.add_dense	var14.add_leakyrelu
var14.add_flatten var14.add_dense var14.add_leakyrelu	var14.add_dense
var14.add_dense var14.add_leakyrelu var14.add_dense	matplotlib.pyplot.imshow
var2.head matplotlib.pyplot.imshow var4.summary	var5.add
matplotlib.pyplot.imshow var4.summary var5.add	var5.add_flatten
var4.summary var5.add var5.add_flatten	var5.add_dense
var5.add var5.add_flatten var5.add_dense	var5.add_activation
var5.add_flatten var5.add_dense var5.add_activation	var5.add_dropout
var5.add_dense var5.add_activation var5.add_dropout	var5.add_dense
var5.add_activation var5.add_dropout var5.add_dense	var5.add_activation
var5.add_dropout var5.add_dense var5.add_activation	var5.compile
var5.add_dense var5.add_activation var5.compile	var6=numpy.asarray
var6.append_0 var7.append_1 var11=var5.fit	var12=pandas.DataFrame
var2.head matplotlib.pyplot.imshow var4.summary	var5.add
matplotlib.pyplot.imshow var4.summary var5.add	var5.add_flatten
var4.summary var5.add var5.add_flatten	var5.add_dense
var5.add var5.add_flatten var5.add_dense	var5.add_activation
var5.add_flatten var5.add_dense var5.add_activation	var5.add_dropout
var5.add_dense var5.add_activation var5.add_dropout	var5.add_dense
var5.add_activation var5.add_dropout var5.add_dense	var5.add_activation
var5.add_dropout var5.add_dense var5.add_activation	var5.compile
var5.add_dense var5.add_activation var5.compile	var6=numpy.asarray
var6.append_0 var7.append_1 var11=var5.fit	var12=pandas.DataFrame
var2.head matplotlib.pyplot.imshow var4.summary	var5.add
matplotlib.pyplot.imshow var4.summary var5.add	var5.add_flatten
var4.summary var5.add var5.add_flatten	var5.add_dense
var5.add var5.add_flatten var5.add_dense	var5.add_activation
var5.add_flatten var5.add_dense var5.add_activation	var5.add_dropout
var5.add_dense var5.add_activation var5.add_dropout	var5.add_dense
var5.add_activation var5.add_dropout var5.add_dense	var5.add_activation
var5.add_dropout var5.add_dense var5.add_activation	var5.compile
var5.add_dense var5.add_activation var5.compile	var6=numpy.asarray
var6.append_0 var7.append_1 var11=var5.fit	var12=pandas.DataFrame
shape var24._set_index_array var36.compile	var36.summary
var24._set_index_array var36.compile var36.summary	var36.fit_generator
var36.compile var36.summary var36.fit_generator	var36.load_weights
var25=numpy.zeros var21.append_3 var58.summary	var58.compile
var21.append_3 var58.summary var58.compile	var59=var58.fit_generator
var58.summary var58.compile var59=var58.fit_generator	var63.append_0
var25=numpy.zeros var21.append_3 var58.summary	var58.compile
var21.append_3 var58.summary var58.compile	var59=var58.fit_generator
var58.summary var58.compile var59=var58.fit_generator	var63.append_0
var56.load_weights import_warnings var56.train	history
import_warnings var56.train history	var56.train
var56.train history pandas.DataFrame	matplotlib.pyplot.figure
import_errno var65.append_0 var56=mrcnn.model.MaskRCNN	var56.load_weights
var65.append_0 var56=mrcnn.model.MaskRCNN var56.load_weights	var71.append_0
var18=torch.nn.Sequential var19.append_1 var22.load_state_dict	var22.load_state_dict
var19.append_1 var22.load_state_dict var22.load_state_dict	var22=var22.eval
var22.load_state_dict var22.load_state_dict var22=var22.eval	var26=numpy.reshape
var0=var39.get var32.extend var22=var22.to	encoder
encoder encoder var22.load_state_dict	var22=var22.eval
encoder var22.load_state_dict var22=var22.eval	var0=numpy.array
var32=pandas.merge var38=numpy.expand_dims var42.pop	var46=var43.flow
var38=numpy.expand_dims var42.pop var46=var43.flow	var47=var44.flow
var42.pop var46=var43.flow var47=var44.flow	var71.summary
var46=var43.flow var47=var44.flow var71.summary	import_keras.backend
var47=var44.flow var71.summary import_keras.backend	var71.compile
var71.summary import_keras.backend var71.compile	var73=keras.backend.sum
import_keras.backend var71.compile var73=keras.backend.sum	var83=numpy.cumsum
var71.save var85=var71.predict var86.add	var86.add
var85=var71.predict var86.add var86.add	var86.add
var86.add var86.add var86.add	var91=numpy.array
var33=pandas.merge var39=numpy.expand_dims var43.pop	var47=var44.flow
var39=numpy.expand_dims var43.pop var47=var44.flow	var48=var45.flow
var43.pop var47=var44.flow var48=var45.flow	var72.summary
var47=var44.flow var48=var45.flow var72.summary	import_keras.backend
import_keras.backend var74=keras.backend.sum var72.compile	var84=numpy.concatenate
var72.save var86=var72.predict var87.add	var87.add
var86=var72.predict var87.add var87.add	var87.add
var87.add var87.add var87.add	var92=numpy.array
var33=pandas.merge var39=numpy.expand_dims var43.pop	var47=var44.flow
var39=numpy.expand_dims var43.pop var47=var44.flow	var48=var45.flow
var43.pop var47=var44.flow var48=var45.flow	var72.summary
var47=var44.flow var48=var45.flow var72.summary	import_keras.backend
import_keras.backend var74=keras.backend.sum var72.compile	var84=numpy.concatenate
var72.save var86=var72.predict var87.add	var87.add
var86=var72.predict var87.add var87.add	var87.add
var87.add var87.add var87.add	var92=numpy.array
var20=pandas.merge var21=pandas.merge var36=var32.flow	var37=var33.flow
var21=pandas.merge var36=var32.flow var37=var33.flow	var38.compile
var36=var32.flow var37=var33.flow var38.compile	var38.summary
var37=var33.flow var38.compile var38.summary	var38.load_weights
var38.compile var38.summary var38.load_weights	var38.fit_generator
var38.summary var38.load_weights var38.fit_generator	var74=var38.predict
var19=pandas.merge var18.head var38.pop	var42=var39.flow
var18.head var38.pop var42=var39.flow	var43=var40.flow
var38.pop var42=var39.flow var43=var40.flow	var67.summary
var42=var39.flow var43=var40.flow var67.summary	import_keras.backend
var67.save var81=var67.predict var82.add	var82.add
var81=var67.predict var82.add var82.add	var82.add
var82.add var82.add var82.add	var86=var82.predict
var15=numpy.zeros numpy.unique var26=var24.flow	var27=var25.flow
numpy.unique var26=var24.flow var27=var25.flow	var43=keras.backend.sum
var27=var25.flow var43=keras.backend.sum var42.compile	var42.summary
var43=keras.backend.sum var42.compile var42.summary	var42.load_weights
var42.compile var42.summary var42.load_weights	var42.save
var42.summary var42.load_weights var42.save	var51=numpy.concatenate
var54=numpy.concatenate var55=numpy.concatenate var58.summary	var60=pandas.DataFrame
var2.append_4 matplotlib.pyplot.imshow var16=var15.generator	var16.summary
matplotlib.pyplot.imshow var16=var15.generator var16.summary	var20.compile
var16=var15.generator var16.summary var20.compile	var22=var16.predict
var27=pandas.merge var28=pandas.merge var39.pop	var43=var40.flow
var28=pandas.merge var39.pop var43=var40.flow	var44=var41.flow
var39.pop var43=var40.flow var44=var41.flow	var68.summary
var43=var40.flow var44=var41.flow var68.summary	import_keras.backend
var68.save var82=var68.predict var83.add	var83.add
var82=var68.predict var83.add var83.add	var83.add
var83.add var83.add var83.add	var87=var83.predict
var25=torch.nn.functional.relu var28.append_0 var44=torchvision.transforms.Compose	var45=torchvision.transforms.Compose
var28.append_0 var44=torchvision.transforms.Compose var45=torchvision.transforms.Compose	var46=torchvision.transforms.Compose
var44=torchvision.transforms.Compose var45=torchvision.transforms.Compose var46=torchvision.transforms.Compose	var49.train
var45=torchvision.transforms.Compose var46=torchvision.transforms.Compose var49.train	var49.eval
var46=torchvision.transforms.Compose var49.train var49.eval	var51=torch.nn.functional.cross_entropy
var49.train var49.eval var51=torch.nn.functional.cross_entropy	var50.zero_grad
var49.eval var51=torch.nn.functional.cross_entropy var50.zero_grad	var51.backward
var51=torch.nn.functional.cross_entropy var50.zero_grad var51.backward	var50.step
var50.zero_grad var51.backward var50.step	var53.append_0
var51.backward var50.step var53.append_0	var54.append_1
var50.step var53.append_0 var54.append_1	var49.eval
var53.append_0 var54.append_1 var49.eval	var49.train
var54.append_1 var49.eval var49.train	var55.append_2
var49.eval var49.train var55.append_2	matplotlib.pyplot.plot
shape var8._set_index_array var11.add_convolution2d	var11.add_maxpooling2d
var8._set_index_array var11.add_convolution2d var11.add_maxpooling2d	var11.add_convolution2d
var11.add_convolution2d var11.add_maxpooling2d var11.add_convolution2d	var11.add_maxpooling2d
var11.add_maxpooling2d var11.add_convolution2d var11.add_maxpooling2d	var11.add_convolution2d
var11.add_convolution2d var11.add_maxpooling2d var11.add_convolution2d	var11.add_maxpooling2d
var11.add_maxpooling2d var11.add_convolution2d var11.add_maxpooling2d	var11.add_flatten
var11.add_convolution2d var11.add_maxpooling2d var11.add_flatten	var11.add_dense
var11.add_maxpooling2d var11.add_flatten var11.add_dense	var11.add_dense
var11.add_flatten var11.add_dense var11.add_dense	var11.compile
var11.add_dense var11.add_dense var11.compile	var11.summary
var11.add_dense var11.compile var11.summary	var12=var11.fit_generator
var11.compile var11.summary var12=var11.fit_generator	import_matplotlib.pyplot
var36=pandas.merge var37=pandas.merge var47.pop	var51=var48.flow
var37=pandas.merge var47.pop var51=var48.flow	var52=var49.flow
var47.pop var51=var48.flow var52=var49.flow	var77.summary
var51=var48.flow var52=var49.flow var77.summary	import_keras.backend
var27=pandas.merge var28=pandas.merge var43=var40.flow	var44=var41.flow
var28=pandas.merge var43=var40.flow var44=var41.flow	var71.summary
var43=var40.flow var44=var41.flow var71.summary	import_keras.backend
var71.save var85=var71.predict var86.add	var86.add
var85=var71.predict var86.add var86.add	var86.add
var86.add var86.add var86.add	var90=var86.predict
var8.remove var17.lr_find var17.fit	var17.unfreeze
var17.lr_find var17.fit var17.unfreeze	var18=numpy.array
var17.fit var17.unfreeze var18=numpy.array	var17.fit
var17.unfreeze var18=numpy.array var17.fit	var17.save
var38=var36.view var50.freeze_to var50.fit	var50.save
var50.fit var50.save var53=numpy.array	var50.unfreeze
var50.save var53=numpy.array var50.unfreeze	var50.bn_freeze
var53=numpy.array var50.unfreeze var50.bn_freeze	var50.fit
var50.unfreeze var50.bn_freeze var50.fit	var50.fit
var50.bn_freeze var50.fit var50.fit	var50.save
var50.unfreeze var50.bn_freeze var50.fit	var50.save
var50.unfreeze var50.bn_freeze var50.fit	var50.save
var27=pandas.merge var28=pandas.merge var39.pop	var43=var40.flow
var28=pandas.merge var39.pop var43=var40.flow	var44=var41.flow
var39.pop var43=var40.flow var44=var41.flow	var68.summary
var43=var40.flow var44=var41.flow var68.summary	import_keras.backend
var68.save var82=var68.predict var83.add	var83.add
var82=var68.predict var83.add var83.add	var83.add
var83.add var83.add var83.add	var87=var83.predict
matplotlib.pyplot.show matplotlib.pyplot.show var22=keras.add	var26.compile
matplotlib.pyplot.show var22=keras.add var26.compile	var26.summary
var22=keras.add var26.compile var26.summary	shape
var26.compile var26.summary shape	var33=var26.fit
var26.summary shape var33=var26.fit	var23.append_0
shape var33=var26.fit var23.append_0	var23.append_1
var33=var26.fit var23.append_0 var23.append_1	var34=keras.l2
